order_id,region,category,channel,amount
5173,east,digital,web,442
5174,south,sport,app,459
5175,south,toy,store,476
5176,south,book,store,493
5177,west,home,web,10
5178,north,home,web,27
5179,east,sport,store,44
5180,east,digital,web,61
5181,north,toy,web,78
5182,north,office,app,95
5183,north,sport,app,112
5184,south,digital,app,129
5185,east,sport,store,146
5186,east,sport,app,163
5187,north,sport,store,180
5188,west,sport,web,197
5189,south,digital,app,214
5190,north,digital,app,231
5191,south,food,store,248
5192,south,food,store,265
5193,south,home,app,282
5194,west,sport,app,299
5195,east,toy,store,316
5196,east,beauty,store,333
5197,east,home,app,350
5198,south,book,web,367
5199,west,toy,web,384
5200,south,book,web,401
5201,north,food,store,418
5202,east,digital,app,435
5203,north,book,app,452
5204,east,home,web,469
5205,east,office,app,486
5206,east,toy,store,3
5207,south,sport,web,20
5208,south,sport,app,37
5209,east,beauty,store,54
5210,east,book,app,71
5211,west,digital,web,88
5212,west,home,store,105
5213,north,office,web,122
5214,west,home,store,139
5215,west,sport,app,156
5216,south,home,web,173
5217,west,food,web,190
5218,south,food,store,207
5219,west,toy,store,224
5220,south,book,web,241
5221,north,food,web,258
5222,north,office,web,275
5223,south,home,app,292
5224,east,digital,store,309
5225,east,toy,web,326
5226,south,office,app,343
5227,south,food,store,360
5228,west,book,store,377
5229,east,digital,web,394
5230,north,food,store,411
5231,north,digital,web,428
5232,east,digital,app,445
5233,west,food,web,462
5234,north,beauty,store,479
5235,north,office,web,496
5236,south,food,app,13
5237,west,home,store,30
5238,east,beauty,app,47
5239,east,home,app,64
5240,south,home,web,81
5241,west,food,app,98
5242,south,sport,web,115
5243,west,toy,store,132
5244,north,digital,web,149
5245,east,food,store,166
5246,west,sport,store,183
5247,north,toy,store,200
5248,north,beauty,store,217
5249,north,beauty,store,234
5250,west,sport,app,251
5251,south,book,store,268
5252,east,book,web,285
5253,west,office,web,302
5254,east,office,store,319
5255,north,sport,web,336
5256,west,food,app,353
5257,east,beauty,app,370
5258,south,food,app,387
5259,south,toy,web,404
5260,east,home,web,421
5261,south,sport,store,438
5262,east,book,app,455
5263,north,home,web,472
5264,north,book,web,489
5265,west,sport,store,6
5266,east,office,web,23
5267,south,beauty,web,40
5268,west,sport,store,57
5269,west,beauty,app,74
5270,west,home,store,91
5271,north,toy,web,108
5272,west,office,store,125
5273,east,home,web,142
5274,north,sport,store,159
5275,east,beauty,store,176
5276,south,office,web,193
5277,south,toy,app,210
5278,west,office,web,227
5279,east,home,store,244
5280,south,book,app,261
5281,south,digital,web,278
5282,north,sport,web,295
5283,north,home,app,312
5284,east,food,web,329
5285,east,office,web,346
5286,south,digital,store,363
5287,north,toy,web,380
5288,west,office,app,397
5289,south,sport,app,414
5290,south,sport,web,431
5291,east,home,app,448
5292,west,digital,app,465
5293,south,home,store,482
5294,west,beauty,app,499
5295,south,book,web,16
5296,south,food,app,33
5297,south,book,store,50
5298,east,book,store,67
5299,west,toy,web,84
5300,south,digital,app,101
5301,east,beauty,web,118
5302,south,book,app,135
5303,east,office,web,152
5304,north,home,web,169
5305,south,toy,web,186
5306,south,digital,store,203
5307,south,book,web,220
5308,north,office,app,237
5309,east,home,store,254
5310,west,digital,app,271
5311,west,toy,store,288
5312,west,toy,store,305
5313,east,home,app,322
5314,north,beauty,store,339
5315,west,office,web,356
5316,south,home,app,373
5317,south,book,web,390
5318,north,digital,app,407
5319,south,digital,app,424
5320,north,home,app,441
5321,east,sport,web,458
5322,west,toy,store,475
5323,north,sport,store,492
5324,south,beauty,app,9
5325,south,digital,web,26
5326,west,office,web,43
5327,south,beauty,store,60
5328,north,home,store,77
5329,west,digital,store,94
5330,south,digital,store,111
5331,west,digital,web,128
5332,east,toy,web,145
5333,south,toy,web,162
5334,south,beauty,store,179
5335,south,home,app,196
5336,west,beauty,store,213
5337,south,digital,web,230
5338,east,book,web,247
5339,south,beauty,store,264
5340,west,food,web,281
5341,east,beauty,store,298
5342,north,book,store,315
5343,west,digital,store,332
5344,west,sport,web,349
5345,south,beauty,store,366
5346,south,beauty,web,383
5347,west,toy,store,400
5348,east,food,web,417
5349,west,food,web,434
5350,north,office,web,451
5351,north,food,app,468
5352,east,home,app,485
5353,south,food,store,2
5354,north,home,app,19
5355,east,home,web,36
5356,south,home,web,53
5357,west,sport,web,70
5358,south,digital,store,87
5359,north,beauty,web,104
5360,east,beauty,app,121
5361,north,beauty,web,138
5362,south,beauty,app,155
5363,north,digital,web,172
5364,west,office,web,189
5365,south,home,store,206
5366,east,toy,app,223
5367,west,office,store,240
5368,north,digital,app,257
5369,east,book,store,274
5370,south,book,web,291
5371,south,office,store,308
5372,west,office,app,325
5373,west,beauty,app,342
5374,east,home,store,359
5375,east,digital,web,376
5376,north,office,web,393
5377,south,beauty,app,410
5378,west,food,app,427
5379,north,sport,app,444
5380,south,sport,web,461
5381,north,toy,store,478
5382,west,sport,store,495
5383,north,toy,web,12
5384,south,digital,store,29
5385,west,digital,store,46
5386,south,food,store,63
5387,south,beauty,web,80
5388,north,home,app,97
5389,west,digital,app,114
5390,east,office,store,131
5391,west,digital,app,148
5392,west,food,app,165
5393,east,home,app,182
5394,south,book,store,199
5395,north,home,web,216
5396,east,book,app,233
5397,south,beauty,app,250
5398,south,beauty,store,267
5399,north,office,store,284
5400,south,food,store,301
5401,north,digital,web,318
5402,south,sport,web,335
5403,north,book,web,352
5404,west,home,store,369
5405,south,office,web,386
5406,east,food,store,403
5407,east,digital,web,420
5408,north,home,web,437
5409,west,food,app,454
5410,east,food,store,471
5411,west,home,store,488
5412,east,beauty,web,5
5413,west,home,app,22
5414,west,food,web,39
5415,east,office,store,56
5416,north,office,app,73
5417,north,beauty,web,90
5418,east,digital,app,107
5419,south,office,app,124
5420,south,book,store,141
5421,east,sport,store,158
5422,east,sport,web,175
5423,north,toy,app,192
5424,east,book,web,209
5425,south,home,store,226
5426,west,beauty,web,243
5427,south,toy,app,260
5428,north,book,web,277
5429,south,toy,store,294
5430,north,home,web,311
5431,west,food,store,328
5432,south,office,store,345
5433,east,beauty,app,362
5434,north,food,web,379
5435,north,sport,store,396
5436,north,toy,web,413
5437,north,sport,web,430
5438,east,sport,app,447
5439,west,book,store,464
5440,east,digital,app,481
5441,south,sport,app,498
5442,west,digital,web,15
5443,east,home,web,32
5444,east,book,store,49
5445,west,sport,web,66
5446,north,digital,app,83
5447,north,digital,app,100
5448,south,food,web,117
5449,west,food,app,134
5450,east,beauty,app,151
5451,east,office,store,168
5452,north,beauty,store,185
5453,north,digital,web,202
5454,east,toy,store,219
5455,west,office,web,236
5456,west,digital,app,253
5457,south,food,web,270
5458,west,beauty,web,287
5459,west,beauty,store,304
5460,north,office,web,321
5461,west,toy,store,338
5462,west,toy,store,355
5463,east,food,web,372
5464,north,food,app,389
5465,east,digital,web,406
5466,west,beauty,app,423
5467,north,sport,store,440
5468,north,office,store,457
5469,south,food,web,474
5470,east,book,app,491
5471,west,toy,store,8
5472,east,beauty,web,25
5473,west,beauty,store,42
5474,south,toy,web,59
5475,north,toy,store,76
5476,east,sport,web,93
5477,west,toy,store,110
5478,north,digital,store,127
5479,west,digital,app,144
5480,east,home,web,161
5481,south,toy,store,178
5482,east,home,app,195
5483,west,sport,store,212
5484,north,home,app,229
5485,south,food,web,246
5486,north,book,web,263
5487,east,toy,web,280
5488,north,office,web,297
5489,south,food,store,314
5490,south,home,store,331
5491,south,food,store,348
5492,north,digital,web,365
5493,east,beauty,web,382
5494,east,digital,web,399
5495,east,food,store,416
5496,west,beauty,store,433
5497,west,toy,web,450
5498,south,sport,app,467
5499,west,home,store,484
5500,north,home,web,1
5501,south,beauty,store,18
5502,west,digital,store,35
5503,east,office,app,52
5504,south,sport,app,69
5505,south,home,app,86
5506,north,sport,store,103
5507,south,book,store,120
5508,south,book,web,137
5509,east,food,app,154
5510,east,beauty,web,171
5511,east,book,app,188
5512,south,beauty,app,205
5513,east,beauty,web,222
5514,east,office,store,239
5515,west,office,web,256
5516,north,sport,app,273
5517,east,toy,store,290
5518,south,food,web,307
5519,south,digital,app,324
5520,west,office,store,341
5521,north,digital,web,358
5522,south,book,app,375
5523,east,home,store,392
5524,north,office,app,409
5525,south,toy,store,426
5526,west,food,app,443
5527,west,office,app,460
5528,north,sport,app,477
5529,east,book,store,494
5530,north,sport,store,11
5531,west,home,app,28
5532,north,office,web,45
5533,east,home,store,62
5534,south,home,web,79
5535,north,book,app,96
5536,north,sport,web,113
5537,south,book,app,130
5538,south,book,app,147
5539,south,sport,app,164
5540,south,beauty,web,181
5541,south,book,app,198
5542,south,digital,store,215
5543,south,office,web,232
5544,east,sport,app,249
5545,south,sport,web,266
5546,east,toy,store,283
5547,east,toy,store,300
5548,west,food,store,317
5549,north,toy,app,334
5550,south,book,web,351
5551,west,toy,web,368
5552,west,book,store,385
5553,east,food,web,402
5554,east,office,app,419
5555,east,book,app,436
5556,south,digital,app,453
5557,east,toy,web,470
5558,north,toy,store,487
5559,east,sport,store,4
5560,north,book,app,21
5561,east,toy,store,38
5562,north,toy,store,55
5563,east,digital,web,72
5564,west,toy,web,89
5565,west,home,app,106
5566,north,book,app,123
5567,north,toy,app,140
5568,south,home,store,157
5569,south,home,app,174
5570,north,toy,app,191
5571,west,home,app,208
5572,east,toy,web,225
5573,south,toy,app,242
5574,north,beauty,web,259
5575,east,office,app,276
5576,east,toy,store,293
5577,north,food,web,310
5578,east,digital,app,327
5579,north,book,store,344
5580,south,sport,web,361
5581,east,book,web,378
5582,east,beauty,store,395
5583,east,sport,web,412
5584,east,home,web,429
5585,south,toy,web,446
5586,east,office,web,463
5587,west,home,app,480
5588,north,office,app,497
5589,north,beauty,store,14
5590,north,book,store,31
5591,south,sport,store,48
5592,east,book,store,65
5593,west,office,web,82
5594,north,toy,web,99
5595,north,food,store,116
5596,west,digital,web,133
5597,north,beauty,app,150
5598,west,sport,web,167
5599,north,office,app,184
5600,north,toy,app,201
5601,south,home,store,218
5602,east,digital,app,235
5603,south,sport,store,252
5604,south,office,app,269
5605,west,digital,web,286
5606,east,food,app,303
5607,west,toy,store,320
5608,east,toy,app,337
5609,west,toy,store,354
5610,west,sport,app,371
5611,east,toy,store,388
5612,east,sport,store,405
5613,north,digital,web,422
5614,south,toy,app,439
5615,south,toy,app,456
5616,west,toy,app,473
5617,west,office,web,490
5618,south,toy,app,7
5619,south,toy,store,24
5620,east,book,web,41
5621,west,beauty,store,58
5622,north,digital,app,75
5623,west,digital,app,92
5624,east,office,store,109
5625,south,food,app,126
5626,west,toy,app,143
5627,north,food,app,160
5628,south,toy,web,177
5629,east,toy,web,194
5630,east,book,web,211
5631,north,sport,store,228
5632,south,toy,store,245
5633,east,beauty,store,262
5634,west,book,web,279
5635,east,sport,store,296
5636,south,book,app,313
5637,north,sport,app,330
5638,south,beauty,app,347
5639,east,sport,store,364
5640,north,book,app,381
5641,west,digital,web,398
5642,south,home,store,415
5643,south,home,web,432
5644,west,office,web,449
5645,west,beauty,app,466
5646,north,food,app,483
5647,west,home,web,500
5648,north,food,web,17
5649,west,beauty,web,34
5650,south,home,store,51
5651,east,food,store,68
5652,south,sport,app,85
5653,west,digital,store,102
5654,west,sport,app,119
5655,south,book,web,136
5656,south,home,app,153
5657,west,home,store,170
5658,north,toy,web,187
5659,south,home,store,204
5660,east,sport,store,221
5661,east,home,store,238
5662,west,food,web,255
5663,east,office,web,272
5664,north,beauty,store,289
5665,east,office,store,306
5666,east,book,web,323
5667,west,toy,app,340
5668,south,food,web,357
5669,east,home,app,374
5670,west,sport,app,391
5671,south,office,app,408
5672,north,home,app,425
5673,north,office,app,442
5674,east,beauty,store,459
5675,east,food,web,476
5676,west,digital,app,493
5677,south,book,app,10
5678,north,beauty,web,27
5679,north,beauty,store,44
5680,south,beauty,web,61
5681,south,toy,app,78
5682,west,home,web,95
5683,south,beauty,app,112
5684,west,office,web,129
5685,north,office,app,146
5686,north,toy,web,163
5687,west,book,store,180
5688,west,office,app,197
5689,east,home,web,214
5690,north,food,store,231
5691,south,home,store,248
5692,south,office,web,265
5693,north,toy,app,282
5694,north,sport,store,299
5695,west,food,web,316
5696,east,home,store,333
5697,west,beauty,store,350
5698,north,office,store,367
5699,south,digital,web,384
5700,west,toy,store,401
5701,west,beauty,web,418
5702,south,beauty,app,435
5703,south,digital,app,452
5704,south,digital,app,469
5705,north,toy,web,486
5706,north,food,store,3
5707,east,sport,app,20
5708,east,beauty,app,37
5709,east,food,app,54
5710,east,sport,app,71
5711,west,digital,app,88
5712,south,toy,app,105
5713,west,book,store,122
5714,west,food,web,139
5715,west,office,web,156
5716,west,home,app,173
5717,west,office,web,190
5718,south,beauty,web,207
5719,west,office,web,224
5720,north,home,web,241
5721,south,book,store,258
5722,north,toy,web,275
5723,west,beauty,app,292
5724,west,sport,store,309
5725,north,digital,app,326
5726,south,sport,app,343
5727,west,home,app,360
5728,east,beauty,store,377
5729,south,book,store,394
5730,south,office,app,411
5731,south,toy,app,428
5732,east,food,web,445
5733,north,beauty,store,462
5734,north,beauty,web,479
5735,north,home,web,496
5736,north,toy,web,13
5737,east,food,store,30
5738,south,digital,app,47
5739,north,food,app,64
5740,south,book,store,81
5741,north,beauty,web,98
5742,north,food,store,115
5743,west,food,web,132
5744,north,sport,store,149
5745,south,book,app,166
5746,east,home,store,183
5747,south,toy,store,200
5748,north,toy,app,217
5749,east,digital,store,234
5750,north,digital,web,251
5751,north,digital,app,268
5752,south,toy,web,285
5753,east,office,web,302
5754,east,food,store,319
5755,south,digital,web,336
5756,west,sport,app,353
5757,west,digital,app,370
5758,south,office,web,387
5759,north,home,web,404
5760,north,digital,store,421
5761,east,food,app,438
5762,east,food,web,455
5763,north,digital,web,472
5764,west,book,app,489
5765,east,digital,web,6
5766,north,sport,store,23
5767,north,digital,app,40
5768,east,book,store,57
5769,west,home,web,74
5770,north,sport,app,91
5771,north,digital,app,108
5772,south,food,store,125
5773,south,home,web,142
5774,west,book,app,159
5775,south,sport,app,176
5776,east,book,app,193
5777,east,office,web,210
5778,north,digital,app,227
5779,north,food,store,244
5780,north,home,store,261
5781,east,book,store,278
5782,south,digital,web,295
5783,south,food,app,312
5784,west,digital,app,329
