id,region,amount,status
7424,east,2023,ok
7425,east,2024,ok
7426,east,2025,review
7427,east,2026,ok
7428,east,2027,ok
7429,east,2028,ok
7430,east,2029,ok
7431,east,2030,review
7432,east,2031,ok
7433,east,2032,ok
7434,east,2033,ok
7435,east,2034,ok
7436,east,2035,review
7437,east,2036,ok
7438,east,2037,ok
7439,east,2038,ok
7440,east,2039,ok
7441,east,2040,review
7442,east,2041,ok
7443,east,2042,ok
7444,east,2043,ok
7445,east,2044,ok
7446,east,2045,review
7447,east,2046,ok
7448,east,2047,ok
7449,east,2048,ok
7450,east,2049,ok
7451,east,2050,review
7452,east,2051,ok
7453,east,2052,ok
7454,east,2053,ok
7455,east,2054,ok
7456,east,2055,review
7457,east,2056,ok
7458,east,2057,ok
7459,east,2058,ok
7460,east,2059,ok
7461,east,2060,review
7462,east,2061,ok
7463,east,2062,ok
7464,east,2063,ok
7465,east,2064,ok
7466,east,2065,review
7467,east,2066,ok
7468,east,2067,ok
7469,east,2068,ok
7470,east,2069,ok
7471,east,2070,review
7472,east,2071,ok
7473,east,2072,ok
7474,east,2073,ok
7475,east,2074,ok
7476,east,2075,review
7477,east,2076,ok
7478,east,2077,ok
7479,east,2078,ok
7480,east,2079,ok
7481,east,2080,review
7482,east,2081,ok
7483,east,2082,ok
7484,east,2083,ok
7485,east,2084,ok
7486,east,2085,review
7487,east,2086,ok
7488,east,2087,ok
7489,east,2088,ok
7490,east,2089,ok
7491,east,2090,review
7492,east,2091,ok
7493,east,2092,ok
7494,east,2093,ok
7495,east,2094,ok
7496,east,2095,review
7497,east,2096,ok
7498,east,2097,ok
7499,east,2098,ok
7500,east,2099,ok
7501,east,2000,review
7502,east,2001,ok
7503,east,2002,ok
7504,east,2003,ok
7505,east,2004,ok
7506,east,2005,review
7507,east,2006,ok
7508,east,2007,ok
7509,east,2008,ok
7510,east,2009,ok
7511,east,2010,review
7512,east,2011,ok
7513,east,2012,ok
7514,east,2013,ok
7515,east,2014,ok
7516,east,2015,review
7517,east,2016,ok
7518,east,2017,ok
7519,east,2018,ok
7520,east,2019,ok
7521,east,2020,review
7522,east,2021,ok
7523,east,2022,ok
7524,east,2023,ok
7525,east,2024,ok
7526,east,2025,review
7527,east,2026,ok
7528,east,2027,ok
7529,east,2028,ok
7530,east,2029,ok
7531,east,2030,review
7532,east,2031,ok
7533,east,2032,ok
7534,east,2033,ok
7535,east,2034,ok
7536,east,2035,review
7537,east,2036,ok
7538,east,2037,ok
7539,east,2038,ok
7540,east,2039,ok
7541,east,2040,review
7542,east,2041,ok
7543,east,2042,ok
7544,east,2043,ok
7545,east,2044,ok
7546,east,2045,review
7547,east,2046,ok
7548,east,2047,ok
7549,east,2048,ok
7550,east,2049,ok
7551,east,2050,review
7552,east,2051,ok
7553,east,2052,ok
7554,east,2053,ok
7555,east,2054,ok
7556,east,2055,review
7557,east,2056,ok
7558,east,2057,ok
7559,east,2058,ok
7560,east,2059,ok
7561,east,2060,review
7562,east,2061,ok
7563,east,2062,ok
7564,east,2063,ok
7565,east,2064,ok
7566,east,2065,review
7567,east,2066,ok
7568,east,2067,ok
7569,east,2068,ok
7570,east,2069,ok
7571,east,2070,review
7572,east,2071,ok
7573,east,2072,ok
7574,east,2073,ok
7575,east,2074,ok
7576,east,2075,review
7577,east,2076,ok
7578,east,2077,ok
7579,east,2078,ok
7580,east,2079,ok
7581,east,2080,review
7582,east,2081,ok
7583,east,2082,ok
7584,east,2083,ok
7585,east,2084,ok
7586,east,2085,review
7587,east,2086,ok
7588,east,2087,ok
7589,east,2088,ok
7590,east,2089,ok
7591,east,2090,review
7592,east,2091,ok
7593,east,2092,ok
7594,east,2093,ok
7595,east,2094,ok
7596,east,2095,review
7597,east,2096,ok
7598,east,2097,ok
7599,east,2098,ok
7600,east,2099,ok
7601,east,2000,review
7602,east,2001,ok
7603,east,2002,ok
7604,east,2003,ok
7605,east,2004,ok
7606,east,2005,review
7607,east,2006,ok
7608,east,2007,ok
7609,east,2008,ok
7610,east,2009,ok
7611,east,2010,review
7612,east,2011,ok
7613,east,2012,ok
7614,east,2013,ok
7615,east,2014,ok
7616,east,2015,review
7617,east,2016,ok
7618,east,2017,ok
7619,east,2018,ok
7620,east,2019,ok
7621,east,2020,review
7622,east,2021,ok
7623,east,2022,ok
7624,east,2023,ok
7625,east,2024,ok
7626,east,2025,review
7627,east,2026,ok
7628,east,2027,ok
7629,east,2028,ok
7630,east,2029,ok
7631,east,2030,review
7632,east,2031,ok
7633,east,2032,ok
7634,east,2033,ok
7635,east,2034,ok
7636,east,2035,review
7637,east,2036,ok
7638,east,2037,ok
7639,east,2038,ok
7640,east,2039,ok
7641,east,2040,review
7642,east,2041,ok
7643,east,2042,ok
7644,east,2043,ok
7645,east,2044,ok
7646,east,2045,review
7647,east,2046,ok
7648,east,2047,ok
7649,east,2048,ok
7650,east,2049,ok
7651,east,2050,review
7652,east,2051,ok
7653,east,2052,ok
7654,east,2053,ok
7655,east,2054,ok
7656,east,2055,review
7657,east,2056,ok
7658,east,2057,ok
7659,east,2058,ok
7660,east,2059,ok
7661,east,2060,review
7662,east,2061,ok
7663,east,2062,ok
7664,east,2063,ok
7665,east,2064,ok
7666,east,2065,review
7667,east,2066,ok
7668,east,2067,ok
7669,east,2068,ok
7670,east,2069,ok
7671,east,2070,review
7672,east,2071,ok
7673,east,2072,ok
7674,east,2073,ok
7675,east,2074,ok
7676,east,2075,review
7677,east,2076,ok
7678,east,2077,ok
7679,east,2078,ok
7680,east,2079,ok
7681,east,2080,review
7682,east,2081,ok
7683,east,2082,ok
7684,east,2083,ok
7685,east,2084,ok
7686,east,2085,review
7687,east,2086,ok
7688,east,2087,ok
7689,east,2088,ok
7690,east,2089,ok
7691,east,2090,review
7692,east,2091,ok
7693,east,2092,ok
7694,east,2093,ok
7695,east,2094,ok
7696,east,2095,review
7697,east,2096,ok
7698,east,2097,ok
7699,east,2098,ok
7700,east,2099,ok
7701,east,2000,review
7702,east,2001,ok
7703,east,2002,ok
7704,east,2003,ok
7705,east,2004,ok
7706,east,2005,review
7707,east,2006,ok
7708,east,2007,ok
7709,east,2008,ok
7710,east,2009,ok
7711,east,2010,review
7712,east,2011,ok
7713,east,2012,ok
7714,east,2013,ok
7715,east,2014,ok
7716,east,2015,review
7717,east,2016,ok
7718,east,2017,ok
7719,east,2018,ok
7720,east,2019,ok
7721,east,2020,review
7722,east,2021,ok
7723,east,2022,ok
7724,east,2023,ok
7725,east,2024,ok
7726,east,2025,review
7727,east,2026,ok
7728,east,2027,ok
7729,east,2028,ok
7730,east,2029,ok
7731,east,2030,review
7732,east,2031,ok
7733,east,2032,ok
7734,east,2033,ok
7735,east,2034,ok
7736,east,2035,review
7737,east,2036,ok
7738,east,2037,ok
7739,east,2038,ok
7740,east,2039,ok
7741,east,2040,review
7742,east,2041,ok
7743,east,2042,ok
7744,east,2043,ok
7745,east,2044,ok
7746,east,2045,review
7747,east,2046,ok
7748,east,2047,ok
7749,east,2048,ok
7750,east,2049,ok
7751,east,2050,review
7752,east,2051,ok
7753,east,2052,ok
7754,east,2053,ok
7755,east,2054,ok
7756,east,2055,review
7757,east,2056,ok
7758,east,2057,ok
7759,east,2058,ok
7760,east,2059,ok
7761,east,2060,review
7762,east,2061,ok
7763,east,2062,ok
7764,east,2063,ok
7765,east,2064,ok
7766,east,2065,review
7767,east,2066,ok
7768,east,2067,ok
7769,east,2068,ok
7770,east,2069,ok
7771,east,2070,review
7772,east,2071,ok
7773,east,2072,ok
7774,east,2073,ok
7775,east,2074,ok
7776,east,2075,review
7777,east,2076,ok
7778,east,2077,ok
7779,east,2078,ok
7780,east,2079,ok
7781,east,2080,review
7782,east,2081,ok
7783,east,2082,ok
7784,east,2083,ok
7785,east,2084,ok
7786,east,2085,review
7787,east,2086,ok
7788,east,2087,ok
7789,east,2088,ok
7790,east,2089,ok
7791,east,2090,review
7792,east,2091,ok
7793,east,2092,ok
7794,east,2093,ok
7795,east,2094,ok
7796,east,2095,review
7797,east,2096,ok
7798,east,2097,ok
7799,east,2098,ok
7800,east,2099,ok
7801,east,2000,review
7802,east,2001,ok
7803,east,2002,ok
7804,east,2003,ok
7805,east,2004,ok
7806,east,2005,review
7807,east,2006,ok
7808,east,2007,ok
7809,east,2008,ok
7810,east,2009,ok
7811,east,2010,review
7812,east,2011,ok
7813,east,2012,ok
7814,east,2013,ok
7815,east,2014,ok
7816,east,2015,review
7817,east,2016,ok
7818,east,2017,ok
7819,east,2018,ok
7820,east,2019,ok
7821,east,2020,review
7822,east,2021,ok
7823,east,2022,ok
7824,east,2023,ok
7825,east,2024,ok
7826,east,2025,review
7827,east,2026,ok
7828,east,2027,ok
7829,east,2028,ok
7830,east,2029,ok
7831,east,2030,review
7832,east,2031,ok
7833,east,2032,ok
7834,east,2033,ok
7835,east,2034,ok
7836,east,2035,review
7837,east,2036,ok
7838,east,2037,ok
7839,east,2038,ok
7840,east,2039,ok
7841,east,2040,review
7842,east,2041,ok
7843,east,2042,ok
7844,east,2043,ok
7845,east,2044,ok
7846,east,2045,review
7847,east,2046,ok
7848,east,2047,ok
7849,east,2048,ok
7850,east,2049,ok
7851,east,2050,review
7852,east,2051,ok
7853,east,2052,ok
7854,east,2053,ok
7855,east,2054,ok
7856,east,2055,review
7857,east,2056,ok
7858,east,2057,ok
7859,east,2058,ok
7860,east,2059,ok
7861,east,2060,review
7862,east,2061,ok
7863,east,2062,ok
7864,east,2063,ok
7865,east,2064,ok
7866,east,2065,review
7867,east,2066,ok
7868,east,2067,ok
7869,east,2068,ok
7870,east,2069,ok
7871,east,2070,review
7872,east,2071,ok
7873,east,2072,ok
7874,east,2073,ok
7875,east,2074,ok
7876,east,2075,review
7877,east,2076,ok
7878,east,2077,ok
7879,east,2078,ok
7880,east,2079,ok
7881,east,2080,review
7882,east,2081,ok
7883,east,2082,ok
7884,east,2083,ok
7885,east,2084,ok
7886,east,2085,review
7887,east,2086,ok
7888,east,2087,ok
7889,east,2088,ok
7890,east,2089,ok
7891,east,2090,review
7892,east,2091,ok
7893,east,2092,ok
7894,east,2093,ok
7895,east,2094,ok
7896,east,2095,review
7897,east,2096,ok
7898,east,2097,ok
7899,east,2098,ok
7900,east,2099,ok
7901,east,2000,review
7902,east,2001,ok
7903,east,2002,ok
7904,east,2003,ok
7905,east,2004,ok
7906,east,2005,review
7907,east,2006,ok
7908,east,2007,ok
7909,east,2008,ok
7910,east,2009,ok
7911,east,2010,review
7912,east,2011,ok
7913,east,2012,ok
7914,east,2013,ok
7915,east,2014,ok
7916,east,2015,review
7917,east,2016,ok
7918,east,2017,ok
7919,east,2018,ok
7920,east,2019,ok
7921,east,2020,review
7922,east,2021,ok
7923,east,2022,ok
7924,east,2023,ok
7925,east,2024,ok
7926,east,2025,review
7927,east,2026,ok
7928,east,2027,ok
7929,east,2028,ok
7930,east,2029,ok
7931,east,2030,review
7932,east,2031,ok
7933,east,2032,ok
7934,east,2033,ok
7935,east,2034,ok
7936,east,2035,review
7937,east,2036,ok
7938,east,2037,ok
7939,east,2038,ok
7940,east,2039,ok
7941,east,2040,review
7942,east,2041,ok
7943,east,2042,ok
7944,east,2043,ok
7945,east,2044,ok
7946,east,2045,review
7947,east,2046,ok
7948,east,2047,ok
7949,east,2048,ok
7950,east,2049,ok
7951,east,2050,review
7952,east,2051,ok
7953,east,2052,ok
7954,east,2053,ok
7955,east,2054,ok
7956,east,2055,review
7957,east,2056,ok
7958,east,2057,ok
7959,east,2058,ok
7960,east,2059,ok
7961,east,2060,review
7962,east,2061,ok
7963,east,2062,ok
7964,east,2063,ok
7965,east,2064,ok
7966,east,2065,review
7967,east,2066,ok
7968,east,2067,ok
7969,east,2068,ok
7970,east,2069,ok
7971,east,2070,review
7972,east,2071,ok
7973,east,2072,ok
7974,east,2073,ok
7975,east,2074,ok
7976,east,2075,review
7977,east,2076,ok
7978,east,2077,ok
7979,east,2078,ok
7980,east,2079,ok
7981,east,2080,review
7982,east,2081,ok
7983,east,2082,ok
7984,east,2083,ok
7985,east,2084,ok
7986,east,2085,review
7987,east,2086,ok
7988,east,2087,ok
7989,east,2088,ok
7990,east,2089,ok
7991,east,2090,review
7992,east,2091,ok
7993,east,2092,ok
7994,east,2093,ok
7995,east,2094,ok
7996,east,2095,review
7997,east,2096,ok
7998,east,2097,ok
7999,east,2098,ok
8000,east,2099,ok
8001,east,2000,review
8002,east,2001,ok
8003,east,2002,ok
8004,east,2003,ok
8005,east,2004,ok
8006,east,2005,review
8007,east,2006,ok
8008,east,2007,ok
8009,east,2008,ok
8010,east,2009,ok
8011,east,2010,review
8012,east,2011,ok
8013,east,2012,ok
8014,east,2013,ok
8015,east,2014,ok
8016,east,2015,review
8017,east,2016,ok
8018,east,2017,ok
8019,east,2018,ok
8020,east,2019,ok
8021,east,2020,review
8022,east,2021,ok
8023,east,2022,ok
8024,east,2023,ok
8025,east,2024,ok
8026,east,2025,review
8027,east,2026,ok
8028,east,2027,ok
8029,east,2028,ok
8030,east,2029,ok
8031,east,2030,review
8032,east,2031,ok
8033,east,2032,ok
8034,east,2033,ok
8035,east,2034,ok
8036,east,2035,review
8037,east,2036,ok
8038,east,2037,ok
8039,east,2038,ok
8040,east,2039,ok
8041,east,2040,review
8042,east,2041,ok
8043,east,2042,ok
8044,east,2043,ok
8045,east,2044,ok
8046,east,2045,review
8047,east,2046,ok
8048,east,2047,ok
8049,east,2048,ok
8050,east,2049,ok
8051,east,2050,review
8052,east,2051,ok
8053,east,2052,ok
8054,east,2053,ok
8055,east,2054,ok
8056,east,2055,review
8057,east,2056,ok
8058,east,2057,ok
8059,east,2058,ok
8060,east,2059,ok
8061,east,2060,review
8062,east,2061,ok
8063,east,2062,ok
8064,east,2063,ok
8065,east,2064,ok
8066,east,2065,review
8067,east,2066,ok
8068,east,2067,ok
8069,east,2068,ok
8070,east,2069,ok
8071,east,2070,review
8072,east,2071,ok
8073,east,2072,ok
8074,east,2073,ok
8075,east,2074,ok
8076,east,2075,review
8077,east,2076,ok
8078,east,2077,ok
8079,east,2078,ok
8080,east,2079,ok
8081,east,2080,review
8082,east,2081,ok
8083,east,2082,ok
8084,east,2083,ok
8085,east,2084,ok
8086,east,2085,review
8087,east,2086,ok
8088,east,2087,ok
8089,east,2088,ok
8090,east,2089,ok
8091,east,2090,review
8092,east,2091,ok
8093,east,2092,ok
8094,east,2093,ok
8095,east,2094,ok
8096,east,2095,review
8097,east,2096,ok
8098,east,2097,ok
8099,east,2098,ok
8100,east,2099,ok
8101,east,2000,review
8102,east,2001,ok
8103,east,2002,ok
8104,east,2003,ok
8105,east,2004,ok
8106,east,2005,review
8107,east,2006,ok
8108,east,2007,ok
8109,east,2008,ok
8110,east,2009,ok
8111,east,2010,review
8112,east,2011,ok
8113,east,2012,ok
8114,east,2013,ok
8115,east,2014,ok
8116,east,2015,review
8117,east,2016,ok
8118,east,2017,ok
8119,east,2018,ok
8120,east,2019,ok
8121,east,2020,review
8122,east,2021,ok
8123,east,2022,ok
8124,east,2023,ok
8125,east,2024,ok
8126,east,2025,review
8127,east,2026,ok
8128,east,2027,ok
8129,east,2028,ok
8130,east,2029,ok
8131,east,2030,review
8132,east,2031,ok
8133,east,2032,ok
8134,east,2033,ok
8135,east,2034,ok
8136,east,2035,review
8137,east,2036,ok
8138,east,2037,ok
8139,east,2038,ok
8140,east,2039,ok
8141,east,2040,review
8142,east,2041,ok
8143,east,2042,ok
8144,east,2043,ok
8145,east,2044,ok
8146,east,2045,review
8147,east,2046,ok
8148,east,2047,ok
8149,east,2048,ok
8150,east,2049,ok
8151,east,2050,review
8152,east,2051,ok
8153,east,2052,ok
8154,east,2053,ok
8155,east,2054,ok
8156,east,2055,review
8157,east,2056,ok
8158,east,2057,ok
8159,east,2058,ok
8160,east,2059,ok
8161,east,2060,review
8162,east,2061,ok
8163,east,2062,ok
8164,east,2063,ok
8165,east,2064,ok
8166,east,2065,review
8167,east,2066,ok
8168,east,2067,ok
8169,east,2068,ok
8170,east,2069,ok
8171,east,2070,review
8172,east,2071,ok
8173,east,2072,ok
8174,east,2073,ok
8175,east,2074,ok
8176,east,2075,review
8177,east,2076,ok
8178,east,2077,ok
8179,east,2078,ok
8180,east,2079,ok
8181,east,2080,review
8182,east,2081,ok
8183,east,2082,ok
8184,east,2083,ok
8185,east,2084,ok
8186,east,2085,review
8187,east,2086,ok
8188,east,2087,ok
8189,east,2088,ok
8190,east,2089,ok
8191,east,2090,review
8192,east,2091,ok
8193,east,2092,ok
8194,east,2093,ok
8195,east,2094,ok
8196,east,2095,review
8197,east,2096,ok
8198,east,2097,ok
8199,east,2098,ok
8200,east,2099,ok
8201,east,2000,review
8202,east,2001,ok
8203,east,2002,ok
8204,east,2003,ok
8205,east,2004,ok
8206,east,2005,review
8207,east,2006,ok
8208,east,2007,ok
8209,east,2008,ok
8210,east,2009,ok
8211,east,2010,review
8212,east,2011,ok
8213,east,2012,ok
8214,east,2013,ok
8215,east,2014,ok
8216,east,2015,review
8217,east,2016,ok
8218,east,2017,ok
8219,east,2018,ok
8220,east,2019,ok
8221,east,2020,review
8222,east,2021,ok
8223,east,2022,ok
8224,east,2023,ok
8225,east,2024,ok
8226,east,2025,review
8227,east,2026,ok
8228,east,2027,ok
8229,east,2028,ok
8230,east,2029,ok
8231,east,2030,review
8232,east,2031,ok
8233,east,2032,ok
8234,east,2033,ok
8235,east,2034,ok
8236,east,2035,review
8237,east,2036,ok
8238,east,2037,ok
8239,east,2038,ok
8240,east,2039,ok
8241,east,2040,review
8242,east,2041,ok
8243,east,2042,ok
8244,east,2043,ok
8245,east,2044,ok
8246,east,2045,review
8247,east,2046,ok
8248,east,2047,ok
8249,east,2048,ok
8250,east,2049,ok
8251,east,2050,review
8252,east,2051,ok
8253,east,2052,ok
8254,east,2053,ok
8255,east,2054,ok
8256,east,2055,review
8257,east,2056,ok
8258,east,2057,ok
8259,east,2058,ok
8260,east,2059,ok
8261,east,2060,review
8262,east,2061,ok
8263,east,2062,ok
8264,east,2063,ok
8265,east,2064,ok
8266,east,2065,review
8267,east,2066,ok
8268,east,2067,ok
8269,east,2068,ok
8270,east,2069,ok
8271,east,2070,review
8272,east,2071,ok
8273,east,2072,ok
8274,east,2073,ok
8275,east,2074,ok
8276,east,2075,review
8277,east,2076,ok
8278,east,2077,ok
8279,east,2078,ok
8280,east,2079,ok
8281,east,2080,review
8282,east,2081,ok
8283,east,2082,ok
8284,east,2083,ok
8285,east,2084,ok
8286,east,2085,review
8287,east,2086,ok
8288,east,2087,ok
8289,east,2088,ok
8290,east,2089,ok
8291,east,2090,review
8292,east,2091,ok
8293,east,2092,ok
8294,east,2093,ok
8295,east,2094,ok
8296,east,2095,review
8297,east,2096,ok
8298,east,2097,ok
8299,east,2098,ok
8300,east,2099,ok
8301,east,2000,review
8302,east,2001,ok
8303,east,2002,ok
8304,east,2003,ok
8305,east,2004,ok
8306,east,2005,review
8307,east,2006,ok
8308,east,2007,ok
8309,east,2008,ok
8310,east,2009,ok
8311,east,2010,review
8312,east,2011,ok
8313,east,2012,ok
8314,east,2013,ok
8315,east,2014,ok
8316,east,2015,review
8317,east,2016,ok
8318,east,2017,ok
8319,east,2018,ok
8320,east,2019,ok
8321,east,2020,review
8322,east,2021,ok
8323,east,2022,ok
8324,east,2023,ok
8325,east,2024,ok
8326,east,2025,review
8327,east,2026,ok
8328,east,2027,ok
8329,east,2028,ok
8330,east,2029,ok
8331,east,2030,review
8332,east,2031,ok
8333,east,2032,ok
8334,east,2033,ok
8335,east,2034,ok
8336,east,2035,review
8337,east,2036,ok
8338,east,2037,ok
8339,east,2038,ok
8340,east,2039,ok
8341,east,2040,review
8342,east,2041,ok
8343,east,2042,ok
8344,east,2043,ok
8345,east,2044,ok
8346,east,2045,review
8347,east,2046,ok
8348,east,2047,ok
8349,east,2048,ok
8350,east,2049,ok
8351,east,2050,review
8352,east,2051,ok
8353,east,2052,ok
8354,east,2053,ok
8355,east,2054,ok
8356,east,2055,review
8357,east,2056,ok
8358,east,2057,ok
8359,east,2058,ok
8360,east,2059,ok
8361,east,2060,review
8362,east,2061,ok
8363,east,2062,ok
8364,east,2063,ok
8365,east,2064,ok
8366,east,2065,review
8367,east,2066,ok
8368,east,2067,ok
8369,east,2068,ok
8370,east,2069,ok
8371,east,2070,review
8372,east,2071,ok
8373,east,2072,ok
8374,east,2073,ok
8375,east,2074,ok
8376,east,2075,review
8377,east,2076,ok
8378,east,2077,ok
8379,east,2078,ok
8380,east,2079,ok
8381,east,2080,review
8382,east,2081,ok
8383,east,2082,ok
8384,east,2083,ok
8385,east,2084,ok
8386,east,2085,review
8387,east,2086,ok
8388,east,2087,ok
8389,east,2088,ok
8390,east,2089,ok
8391,east,2090,review
8392,east,2091,ok
8393,east,2092,ok
8394,east,2093,ok
8395,east,2094,ok
8396,east,2095,review
8397,east,2096,ok
8398,east,2097,ok
8399,east,2098,ok
8400,east,2099,ok
8401,east,2000,review
8402,east,2001,ok
8403,east,2002,ok
8404,east,2003,ok
8405,east,2004,ok
8406,east,2005,review
8407,east,2006,ok
8408,east,2007,ok
8409,east,2008,ok
8410,east,2009,ok
8411,east,2010,review
8412,east,2011,ok
8413,east,2012,ok
8414,east,2013,ok
8415,east,2014,ok
8416,east,2015,review
8417,east,2016,ok
8418,east,2017,ok
8419,east,2018,ok
8420,east,2019,ok
8421,east,2020,review
8422,east,2021,ok
8423,east,2022,ok
8424,east,2023,ok
8425,east,2024,ok
8426,east,2025,review
8427,east,2026,ok
8428,east,2027,ok
8429,east,2028,ok
8430,east,2029,ok
8431,east,2030,review
8432,east,2031,ok
8433,east,2032,ok
8434,east,2033,ok
8435,east,2034,ok
8436,east,2035,review
8437,east,2036,ok
8438,east,2037,ok
8439,east,2038,ok
8440,east,2039,ok
8441,east,2040,review
8442,east,2041,ok
8443,east,2042,ok
8444,east,2043,ok
8445,east,2044,ok
8446,east,2045,review
8447,east,2046,ok
8448,east,2047,ok
8449,east,2048,ok
8450,east,2049,ok
8451,east,2050,review
8452,east,2051,ok
8453,east,2052,ok
8454,east,2053,ok
8455,east,2054,ok
8456,east,2055,review
8457,east,2056,ok
8458,east,2057,ok
8459,east,2058,ok
8460,east,2059,ok
8461,east,2060,review
8462,east,2061,ok
8463,east,2062,ok
8464,east,2063,ok
8465,east,2064,ok
8466,east,2065,review
8467,east,2066,ok
8468,east,2067,ok
8469,east,2068,ok
8470,east,2069,ok
8471,east,2070,review
8472,east,2071,ok
8473,east,2072,ok
8474,east,2073,ok
8475,east,2074,ok
8476,east,2075,review
8477,east,2076,ok
8478,east,2077,ok
8479,east,2078,ok
8480,east,2079,ok
8481,east,2080,review
8482,east,2081,ok
8483,east,2082,ok
8484,east,2083,ok
8485,east,2084,ok
8486,east,2085,review
8487,east,2086,ok
8488,east,2087,ok
8489,east,2088,ok
8490,east,2089,ok
8491,east,2090,review
8492,east,2091,ok
8493,east,2092,ok
8494,east,2093,ok
8495,east,2094,ok
8496,east,2095,review
8497,east,2096,ok
8498,east,2097,ok
8499,east,2098,ok
8500,east,2099,ok
8501,east,2000,review
8502,east,2001,ok
8503,east,2002,ok
8504,east,2003,ok
8505,east,2004,ok
8506,east,2005,review
8507,east,2006,ok
8508,east,2007,ok
8509,east,2008,ok
8510,east,2009,ok
8511,east,2010,review
8512,east,2011,ok
8513,east,2012,ok
8514,east,2013,ok
8515,east,2014,ok
8516,east,2015,review
8517,east,2016,ok
8518,east,2017,ok
8519,east,2018,ok
8520,east,2019,ok
8521,east,2020,review
8522,east,2021,ok
